2018-06-13 20:41:22.044 [http-nio-8080-exec-10] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:41:22.044 [http-nio-8080-exec-10] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:41:22.044 [http-nio-8080-exec-10] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:41:22.044 [http-nio-8080-exec-10] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:41:22.044 [http-nio-8080-exec-10] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:41:23.275 [http-nio-8080-exec-4] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:41:23.275 [http-nio-8080-exec-4] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:41:23.275 [http-nio-8080-exec-4] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:41:23.275 [http-nio-8080-exec-4] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
2018-06-13 20:41:23.276 [http-nio-8080-exec-4] INFO  com.twq.controller.ShoppingCartController - end addProduct2Cart
2018-06-13 20:43:50.852 [http-nio-8080-exec-8] INFO  com.twq.controller.ShoppingCartController - starting addProduct2Cart
2018-06-13 20:43:50.852 [http-nio-8080-exec-8] INFO  com.twq.service.impl.ShoppingCartServiceImpl - starting addProduct2Cart in service
2018-06-13 20:43:50.852 [http-nio-8080-exec-8] INFO  com.twq.dao.impl.ShoppingCartDaoImpl - add product in db shopping cart
2018-06-13 20:43:50.853 [http-nio-8080-exec-8] INFO  com.twq.service.impl.ShoppingCartServiceImpl - end addProduct2Cart in service
